representative_exercise_id,stable_code,name_ko,name_en,source_name,source_name_en,exercise_family_code,primary_movement_pattern_code,training_type_code,body_focus_code,target_muscle_status,primary_body_area_codes,secondary_body_area_codes,body_area_status,equipment_codes,location_codes,setup_condition_ko,difficulty_code,beginner_suitable,recovery_eligible,difficulty_status,fitt_template_id,timing_mode_code,fitt_default_sets,fitt_default_reps,fitt_default_work_seconds,fitt_default_rest_seconds,fitt_default_transition_seconds,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,instruction_summary_ko,form_cues_ko,instruction_content_version,review_status_code,source_track,source_identity,fitt_intensity_level,fitt_status,met_value,met_intensity_level,met_source,met_status,nex_exercise_ids,nex_exercise_count,taxonomy_review_status,taxonomy_reviewer,taxonomy_reviewed_at,catalog_status
REX-000031,dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box,덤벨 스텝업 런지,dumbbell step-up lunge,dumbbell step-up lunge,dumbbell step-up lunge,DUMBBELL_STEP_UP_LUNGE,KNEE_DOMINANT,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,DUMBBELL|STEP_BOX,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-COMPOUND-LUNGE-V1,REPS,3,8-12,,90,,4,,90,15,덤벨 스텝업 런지 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."", ""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."", ""발바닥을 바닥에 두고 편한 범위까지만 내려간다."", ""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2796,MODERATE,APPROVED,3.8,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02022;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000159""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000032,dynamic_chest_stretch_mobility_stretch_bodyweight,다이내믹 가슴 스트레칭,dynamic chest stretch (male),dynamic chest stretch (male),dynamic chest stretch (male),DYNAMIC_CHEST_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""CHEST""]","[""SHOULDER"",""UPPER_BACK""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,다이내믹 가슴 스트레칭 운동은 가슴 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1167,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000108""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000033,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,짐볼 고관절 스트레칭,exercise ball hip flexor stretch,exercise ball hip flexor stretch,exercise ball hip flexor stretch,EXERCISE_BALL_HIP_FLEXOR_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""HIP""]","[""LOWER_BACK""]",APPROVED,STABILITY_BALL,HOME|GYM,,INTERMEDIATE,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,짐볼 고관절 굴근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1559,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000133""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000034,hamstring_stretch_mobility_stretch_bodyweight,햄스트링 스트레칭,hamstring stretch,hamstring stretch,hamstring stretch,HAMSTRING_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,햄스트링 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1511,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000130""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000035,hand_grip_squeeze_isolation_household_weight,손 악력 쥐기,weighted standing hand squeeze,weighted standing hand squeeze,weighted standing hand squeeze,HAND_GRIP_SQUEEZE,ISOLATION,STRENGTH,FOREARMS,APPROVED,"[""WRIST_HAND""]","[""ELBOW""]",APPROVED,HOUSEHOLD_WEIGHT,HOME|GYM,,BEGINNER,true,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,손 악력 쥐기 운동은 다른 부위의 움직임을 줄이고 팔뚝을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0854,MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000092""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000036,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,고관절 굴근·대퇴사두근 스트레칭,intermediate hip flexor and quad stretch,intermediate hip flexor and quad stretch,intermediate hip flexor and quad stretch,HIP_FLEXOR_QUADRICEPS_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,STRETCH_STRAP,HOME|GYM,,INTERMEDIATE,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,고관절 굴근·대퇴사두근 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1564,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000134""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000037,incline_y_raise_isolation_dumbbell,인클라인 Y 레이즈,dumbbell incline y-raise,dumbbell incline y-raise,dumbbell incline y-raise,INCLINE_Y_RAISE,ISOLATION,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",APPROVED,DUMBBELL,HOME|GYM,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,INTERMEDIATE,false,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,인클라인 Y 레이즈 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3541,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000166""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000038,inverted_row_horizontal_pull_bodyweight,인버티드 로우,inverted row,inverted row,inverted row,INVERTED_ROW,HORIZONTAL_PULL,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]",APPROVED,BODYWEIGHT,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-COMPOUND-PULL-V1,REPS,3,8-12,,90,,4,,90,15,인버티드 로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."", ""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."", ""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."", ""팔을 천천히 펴며 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0499,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000066"", ""NEX-000067"", ""NEX-000150"", ""NEX-000199""]",4,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000039,kneeling_lat_stretch_mobility_stretch_bodyweight,무릎 꿇고 광배근 스트레칭,kneeling lat stretch,kneeling lat stretch,kneeling lat stretch,KNEELING_LAT_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""CHEST""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,무릎 꿇고 광배근 스트레칭 운동은 상부 등 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1346,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000111""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000040,lat_pulldown_vertical_pull_cable_machine,랫풀다운,cable pulldown,cable pulldown,cable pulldown,LAT_PULLDOWN,VERTICAL_PULL,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]",APPROVED,CABLE_MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-COMPOUND-PULL-V1,REPS,3,8-12,,90,,4,,90,15,랫풀다운 운동은 팔꿈치를 아래로 당기며 등을 사용하는 운동입니다.,"[""손잡이를 안정적으로 잡고 몸을 준비한다."", ""어깨를 내린 채 팔꿈치를 아래로 당긴다."", ""조절할 수 있는 범위까지만 당긴다."", ""팔을 천천히 펴며 시작 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0198,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000020"", ""NEX-000189"", ""NEX-000190""]",3,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000041,leg_press_knee_dominant_machine,레그 프레스,Leg Press,Leg Press,Leg Press,LEG_PRESS,KNEE_DOMINANT,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-COMPOUND-SQUAT-V1,REPS,3,8-12,,90,,4,,90,15,레그 프레스 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."", ""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."", ""발바닥을 바닥에 두고 편한 범위까지만 내려간다."", ""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,371,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000204""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000042,leg_up_hamstring_stretch_mobility_stretch_bodyweight,누워서 햄스트링 스트레칭,leg up hamstring stretch,leg up hamstring stretch,leg up hamstring stretch,LEG_UP_HAMSTRING_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,누워서 햄스트링 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1576,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000135""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000043,lower_back_curl_core_brace_bodyweight,로어 백 컬,lower back curl,lower back curl,lower back curl,LOWER_BACK_CURL,CORE_BRACE,STRENGTH,BACK,APPROVED,"[""LOWER_BACK""]","[""UPPER_BACK""]",APPROVED,BODYWEIGHT,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,90,15,로어 백 컬 운동은 몸통을 유지하며 등에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."", ""배 주변에 가볍게 힘을 주고 숨을 쉰다."", ""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."", ""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1352,LIGHT,APPROVED,2.8,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02024;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000112""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000044,machine_leg_extension_isolation_machine,레그 익스텐션,lever leg extension,lever leg extension,lever leg extension,MACHINE_LEG_EXTENSION,ISOLATION,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,레그 익스텐션 운동은 다른 부위의 움직임을 줄이고 허벅지 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0585,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000069"", ""NEX-000160"", ""NEX-000203""]",3,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000045,neck_lateral_stretch_mobility_stretch_bodyweight,목 옆면 스트레칭,neck side stretch,neck side stretch,neck side stretch,NECK_LATERAL_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""NECK""]","[""SHOULDER""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,목 옆면 스트레칭 운동은 목 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1403,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000083"", ""NEX-000125""]",2,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000046,one_arm_wall_lats_isolation_bodyweight,벽 짚고 한 팔 광배근 스트레칭,one arm against wall,one arm against wall,one arm against wall,ONE_ARM_WALL_LATS,ISOLATION,STRENGTH,BACK,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,false,APPROVED,FITT-COMPOUND-PULL-V1,REPS,3,8-12,,90,,4,,90,15,벽 짚고 한 팔 광배근 스트레칭 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1355,MODERATE,APPROVED,3.0,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02056;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000113""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000047,overhead_triceps_extension_isolation_barbell,오버헤드 트라이셉스 익스텐션,barbell standing overhead triceps extension,barbell standing overhead triceps extension,barbell standing overhead triceps extension,OVERHEAD_TRICEPS_EXTENSION,ISOLATION,STRENGTH,TRICEPS,APPROVED,"[""ELBOW""]","[""SHOULDER""]",APPROVED,BARBELL,GYM,,BEGINNER,false,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,오버헤드 트라이셉스 익스텐션 운동은 다른 부위의 움직임을 줄이고 팔 뒤쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0109,MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000008""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000048,overhead_triceps_stretch_mobility_stretch_bodyweight,오버헤드 삼두근 스트레칭,overhead triceps stretch,overhead triceps stretch,overhead triceps stretch,OVERHEAD_TRICEPS_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""ELBOW""]","[""SHOULDER"",""WRIST_HAND""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,오버헤드 삼두근 스트레칭 운동은 팔꿈치 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0643,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000073""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000049,pectorals_horizontal_push_horizontal_push_machine,체스트 프레스,Seated Bench Press,Seated Bench Press,Seated Bench Press,PECTORALS_HORIZONTAL_PUSH,HORIZONTAL_PUSH,STRENGTH,CHEST,APPROVED,"[""CHEST""]","[""SHOULDER"",""ELBOW""]",APPROVED,MACHINE,GYM,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,BEGINNER,true,false,APPROVED,FITT-COMPOUND-PUSH-V1,REPS,3,8-12,,90,,4,,90,15,체스트 프레스 운동은 팔을 앞으로 밀어 가슴을 사용하는 운동입니다.,"[""손과 발 또는 기구를 안정적으로 준비한다."", ""어깨가 으쓱하지 않게 팔을 천천히 밀어낸다."", ""팔꿈치를 조절할 수 있는 범위에서 굽힌다."", ""천천히 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,1094,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000182"", ""NEX-000194"", ""NEX-000206""]",3,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000050,peroneal_stretch_mobility_stretch_stretch_strap,종아리 바깥쪽 스트레칭,peroneals stretch,peroneals stretch,peroneals stretch,PERONEAL_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,STRETCH_STRAP,HOME|GYM,,INTERMEDIATE,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,종아리 바깥쪽 스트레칭 운동은 발목과 발 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1388,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000123""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
