catalog_version_code,selection_policy_version,family_code,representative_exercise_id,representative_exercise_ids,context_code,default_exercise_id,priority_rank,default_record_type,default_variant_type_code,default_name_ko,default_equipment_codes,fallback_candidates,context_default_status_code,review_status_code,review_reason_codes,production_eligible,decision_note_ko
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,BODYWEIGHT_STANDING_CALF_RAISE,REX-000016,"[""REX-000016""]",GYM,REX-000016,1,REPRESENTATIVE,,스탠딩 카프 레이즈,"[""BODYWEIGHT""]","[{""candidate_exercise_id"":""VEX-000026"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 싱글 레그 카프 레이즈"",""stable_code"":""dumbbell_single_leg_calf_raise_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000027"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 싱글 레그 카프 레이즈"",""stable_code"":""band_single_leg_calf_raise_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000028"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""한발 카프 레이즈"",""stable_code"":""one_leg_floor_calf_raise_isolation_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,BODYWEIGHT_STANDING_CALF_RAISE,REX-000016,"[""REX-000016""]",HOME,REX-000016,1,REPRESENTATIVE,,스탠딩 카프 레이즈,"[""BODYWEIGHT""]","[{""candidate_exercise_id"":""VEX-000026"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 싱글 레그 카프 레이즈"",""stable_code"":""dumbbell_single_leg_calf_raise_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000027"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 싱글 레그 카프 레이즈"",""stable_code"":""band_single_leg_calf_raise_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000028"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""한발 카프 레이즈"",""stable_code"":""one_leg_floor_calf_raise_isolation_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,BUTTERFLY_ADDUCTOR_STRETCH,REX-000017,"[""REX-000017""]",GYM,REX-000017,1,REPRESENTATIVE,,버터플라이 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,BUTTERFLY_ADDUCTOR_STRETCH,REX-000017,"[""REX-000017""]",HOME,REX-000017,1,REPRESENTATIVE,,버터플라이 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CABLE_FLY,REX-000018,"[""REX-000018""]",GYM,REX-000018,1,REPRESENTATIVE,,케이블 플라이,"[""CABLE_MACHINE""]","[{""candidate_exercise_id"":""VEX-000029"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 디클라인 플라이"",""stable_code"":""cable_decline_fly_isolation_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000030"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 인클라인 플라이"",""stable_code"":""cable_incline_fly_isolation_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000031"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 라잉 플라이"",""stable_code"":""cable_lying_fly_isolation_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CABLE_FLY,REX-000018,"[""REX-000018""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CABLE_TRICEPS_PUSHDOWN,REX-000019,"[""REX-000019""]",GYM,REX-000019,1,REPRESENTATIVE,,케이블 트라이셉스 푸시다운,"[""CABLE_MACHINE""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CABLE_TRICEPS_PUSHDOWN,REX-000019,"[""REX-000019""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CARDIO,,"[""REX-000059"",""REX-000060"",""REX-000067"",""REX-000072""]",GYM,,,,,,[],[],REVIEW_REQUIRED,REVIEW_REQUIRED,"[""MULTIPLE_REPRESENTATIVES_IN_FAMILY""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CARDIO,,"[""REX-000059"",""REX-000060"",""REX-000067"",""REX-000072""]",HOME,,,,,,[],[],REVIEW_REQUIRED,REVIEW_REQUIRED,"[""MULTIPLE_REPRESENTATIVES_IN_FAMILY""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CHAIR_LEG_EXTENDED_STRETCH,REX-000020,"[""REX-000020""]",GYM,REX-000020,1,REPRESENTATIVE,,시티드 레그 익스텐션 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CHAIR_LEG_EXTENDED_STRETCH,REX-000020,"[""REX-000020""]",HOME,REX-000020,1,REPRESENTATIVE,,시티드 레그 익스텐션 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CHEST_FRONT_SHOULDER_STRETCH,REX-000021,"[""REX-000021""]",GYM,REX-000021,1,REPRESENTATIVE,,가슴·어깨 앞면 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CHEST_FRONT_SHOULDER_STRETCH,REX-000021,"[""REX-000021""]",HOME,REX-000021,1,REPRESENTATIVE,,가슴·어깨 앞면 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CLOSE_GRIP_PUSH_UP,REX-000022,"[""REX-000022""]",GYM,REX-000022,1,REPRESENTATIVE,,클로즈 그립 푸시업,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CLOSE_GRIP_PUSH_UP,REX-000022,"[""REX-000022""]",HOME,REX-000022,1,REPRESENTATIVE,,클로즈 그립 푸시업,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CRUNCH_VARIANT,REX-000023,"[""REX-000023""]",GYM,REX-000023,1,REPRESENTATIVE,,사이드 크런치,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,CRUNCH_VARIANT,REX-000023,"[""REX-000023""]",HOME,REX-000023,1,REPRESENTATIVE,,사이드 크런치,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DEAD_BUG,REX-000024,"[""REX-000024""]",GYM,REX-000024,1,REPRESENTATIVE,,데드버그,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DEAD_BUG,REX-000024,"[""REX-000024""]",HOME,REX-000024,1,REPRESENTATIVE,,데드버그,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_GOBLET_SQUAT,REX-000025,"[""REX-000025""]",GYM,REX-000025,1,REPRESENTATIVE,,고블릿 스쿼트,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_GOBLET_SQUAT,REX-000025,"[""REX-000025""]",HOME,REX-000025,1,REPRESENTATIVE,,고블릿 스쿼트,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_LATERAL_RAISE,REX-000026,"[""REX-000026""]",GYM,REX-000026,1,REPRESENTATIVE,,레터럴 레이즈,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000032"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 프론트 레터럴 레이즈"",""stable_code"":""band_front_lateral_raise_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_LATERAL_RAISE,REX-000026,"[""REX-000026""]",HOME,REX-000026,1,REPRESENTATIVE,,레터럴 레이즈,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000032"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 프론트 레터럴 레이즈"",""stable_code"":""band_front_lateral_raise_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_PREACHER_CURL,REX-000027,"[""REX-000027""]",GYM,REX-000027,1,REPRESENTATIVE,,프리처 컬,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000033"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 시티드 프리처 컬"",""stable_code"":""dumbbell_seated_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000034"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 스탠딩 프리처 컬"",""stable_code"":""dumbbell_standing_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000035"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 프리처 컬"",""stable_code"":""dumbbell_alternate_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000036"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 스탠딩 조트만 프리처 컬"",""stable_code"":""dumbbell_standing_zottman_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_PREACHER_CURL,REX-000027,"[""REX-000027""]",HOME,REX-000027,1,REPRESENTATIVE,,프리처 컬,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000033"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 시티드 프리처 컬"",""stable_code"":""dumbbell_seated_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000034"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 스탠딩 프리처 컬"",""stable_code"":""dumbbell_standing_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000035"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 프리처 컬"",""stable_code"":""dumbbell_alternate_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000036"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 스탠딩 조트만 프리처 컬"",""stable_code"":""dumbbell_standing_zottman_preacher_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_REAR_FLY,REX-000028,"[""REX-000028""]",GYM,REX-000028,1,REPRESENTATIVE,,리어 델트 플라이,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_REAR_FLY,REX-000028,"[""REX-000028""]",HOME,REX-000028,1,REPRESENTATIVE,,리어 델트 플라이,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_SHRUG,REX-000029,"[""REX-000029""]",GYM,REX-000029,1,REPRESENTATIVE,,슈러그,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000038"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 디클라인 슈러그"",""stable_code"":""dumbbell_decline_shrug_v_2_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000039"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 디클라인 슈러그"",""stable_code"":""dumbbell_decline_shrug_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000040"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 인클라인 슈러그"",""stable_code"":""dumbbell_incline_shrug_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000041"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 슈러그"",""stable_code"":""band_shrug_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000037"",""priority_rank"":6,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 슈러그"",""stable_code"":""cable_shrug_isolation_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_SHRUG,REX-000029,"[""REX-000029""]",HOME,REX-000029,1,REPRESENTATIVE,,슈러그,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000038"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 디클라인 슈러그"",""stable_code"":""dumbbell_decline_shrug_v_2_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000039"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 디클라인 슈러그"",""stable_code"":""dumbbell_decline_shrug_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000040"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 인클라인 슈러그"",""stable_code"":""dumbbell_incline_shrug_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000041"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 슈러그"",""stable_code"":""band_shrug_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_STANDING_CURL,REX-000030,"[""REX-000030""]",GYM,REX-000030,1,REPRESENTATIVE,,덤벨 바이셉스 컬,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_STANDING_CURL,REX-000030,"[""REX-000030""]",HOME,REX-000030,1,REPRESENTATIVE,,덤벨 바이셉스 컬,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_STEP_UP_LUNGE,REX-000031,"[""REX-000031""]",GYM,REX-000031,1,REPRESENTATIVE,,덤벨 스텝업 런지,"[""DUMBBELL"",""STEP_BOX""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DUMBBELL_STEP_UP_LUNGE,REX-000031,"[""REX-000031""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DYNAMIC_CHEST_STRETCH,REX-000032,"[""REX-000032""]",GYM,REX-000032,1,REPRESENTATIVE,,다이내믹 가슴 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,DYNAMIC_CHEST_STRETCH,REX-000032,"[""REX-000032""]",HOME,REX-000032,1,REPRESENTATIVE,,다이내믹 가슴 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,EXERCISE_BALL_HIP_FLEXOR_STRETCH,REX-000033,"[""REX-000033""]",GYM,REX-000033,1,REPRESENTATIVE,,짐볼 고관절 스트레칭,"[""STABILITY_BALL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,EXERCISE_BALL_HIP_FLEXOR_STRETCH,REX-000033,"[""REX-000033""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,HAMSTRING_STRETCH,REX-000034,"[""REX-000034""]",GYM,REX-000034,1,REPRESENTATIVE,,햄스트링 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,HAMSTRING_STRETCH,REX-000034,"[""REX-000034""]",HOME,REX-000034,1,REPRESENTATIVE,,햄스트링 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,HAND_GRIP_SQUEEZE,REX-000035,"[""REX-000035""]",GYM,REX-000035,1,REPRESENTATIVE,,손 악력 쥐기,"[""HOUSEHOLD_WEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,HAND_GRIP_SQUEEZE,REX-000035,"[""REX-000035""]",HOME,REX-000035,1,REPRESENTATIVE,,손 악력 쥐기,"[""HOUSEHOLD_WEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,HIP_FLEXOR_QUADRICEPS_STRETCH,REX-000036,"[""REX-000036""]",GYM,REX-000036,1,REPRESENTATIVE,,고관절 굴근·대퇴사두근 스트레칭,"[""STRETCH_STRAP""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,HIP_FLEXOR_QUADRICEPS_STRETCH,REX-000036,"[""REX-000036""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
