candidate_pair_id,variant_type_code,relation_status_code,review_status_code,final_decision_code,materialization_status_code,variant_source_record_id,representative_exercise_id,decision_source,decision_note_ko,source_relation_candidate,variant_exercise_id,variant_stable_code,representative_stable_code,family_code,relation_finalized,production_eligible,materialization_version,explicit_variant
ERP-20260827-00059,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000013,REX-000079,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000051,cable_decline_seated_wide_grip_row_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,SEATED_CABLE_ROW,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00060,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000014,REX-000079,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000052,cable_floor_seated_wide_grip_row_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,SEATED_CABLE_ROW,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00061,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000015,REX-000079,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000053,cable_high_row_kneeling_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,SEATED_CABLE_ROW,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00062,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000070,REX-000080,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000054,lever_seated_calf_raise_isolation_machine,seated_calf_raise_isolation_barbell,SEATED_CALF_RAISE,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00063,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000120,REX-000080,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000055,dumbbell_seated_calf_raise_isolation_dumbbell,seated_calf_raise_isolation_barbell,SEATED_CALF_RAISE,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00064,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000087,REX-000083,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000056,standing_single_leg_curl_knee_flexion_bodyweight,seated_leg_curl_knee_flexion_machine,SEATED_LEG_CURL,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00065,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000202,REX-000083,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000057,leg_curl_knee_flexion_machine,seated_leg_curl_knee_flexion_machine,SEATED_LEG_CURL,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00066,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000055,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000058,dumbbell_seated_shoulder_press_parallel_grip_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00067,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000101,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000059,band_shoulder_press_vertical_push_resistance_band,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00068,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000163,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000060,resistance_band_seated_shoulder_press_vertical_push_resistance_band,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00069,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000198,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000061,overhead_barbell_press_vertical_push_barbell,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00070,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000200,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000062,arnold_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00071,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000207,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000063,shoulder_press_on_machine_vertical_push_machine,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00072,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,NOT_MATERIALIZED_REVIEW_REQUIRED,,,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,,,,,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00073,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000046,REX-000102,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000064,dumbbell_over_bench_wrist_curl_isolation_dumbbell,wrist_curl_isolation_barbell,WRIST_CURL,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00074,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000105,REX-000102,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000065,band_wrist_curl_isolation_resistance_band,wrist_curl_isolation_barbell,WRIST_CURL,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00075,SECONDARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,NOT_MATERIALIZED_REVIEW_REQUIRED,,,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,,,,,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00076,SECONDARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000190,REX-000040,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000066,neutral_grip_lat_pulldown_vertical_pull_cable_machine,lat_pulldown_vertical_pull_cable_machine,LAT_PULLDOWN,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00077,SECONDARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000024,REX-000079,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000067,cable_seated_wide_grip_row_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,SEATED_CABLE_ROW,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00078,SECONDARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000043,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000068,dumbbell_one_arm_shoulder_press_v_2_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260827-00079,SECONDARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,NEX-000044,REX-000086,AUTO_RULE,대표-Variant 후보로 보관하며 canonical 병합은 하지 않는다.,true,VEX-000069,dumbbell_one_arm_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,SEATED_SHOULDER_PRESS,false,false,v2.0.2-variant-materialization-v1.0.0,
ERP-20260828-REX000105,PRIMARY_VARIANT,REVIEW_REQUIRED,REVIEW_REQUIRED,VARIANT_CANDIDATE,MATERIALIZED_DRAFT_REVIEW_REQUIRED,REX-000105,REX-000006,USER_DIRECT_REVIEW,REX-000006 바벨 풀오버와 수행법이 같은 케이블·로프 변형 후보로 분리했다.,false,REX-000105,cable_lying_extension_pullover_with_rope_attachment_isolation_cable_machine,barbell_pullover_isolation_barbell,BARBELL_PULLOVER,false,false,v2.0.2-variant-materialization-v1.0.0,"{""_stable_code_before_history"":""cable_lying_extension_pullover_with_rope_attachment_isolation_cable_machine"",""accessed_at"":""2026-08-20T00:00:00+09:00"",""allowed_experience_level_codes"":[""INTERMEDIATE""],""attribution_text"":""© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/"",""body_focus_code"":""BACK"",""candidate_status"":""VARIANT_CANDIDATE"",""canonical_decision_code"":""EQUIPMENT_ATTACHMENT_VARIANT_CANDIDATE"",""canonical_decision_note_ko"":""REX-000006 바벨 풀오버와 수행법이 같은 케이블·로프 변형 후보로 분리했다."",""canonical_decision_source"":""USER_DIRECT_REVIEW"",""canonical_status"":""VARIANT_CANDIDATE"",""catalog_version_code"":""exercise-catalog-v2.0.2-final"",""default_rest_seconds"":90,""default_seconds_per_rep"":4,""default_transition_seconds"":15,""default_work_seconds"":null,""difficulty_code"":""INTERMEDIATE"",""difficulty_status"":""REVIEW_REQUIRED"",""display_name_ko"":""케이블 라잉 익스텐션 풀오버"",""equipment_codes"":[""CABLE_MACHINE""],""fitt_mapping_exception_code"":""NONE"",""fitt_mapping_note"":"""",""fitt_template_ids_by_experience"":{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1""},""form_cues_ko"":[""케이블 머신 상단 풀리에 로프 핸들을 연결하고 벤치에 눕는다."",""로프를 양손으로 잡아 가슴 위에서 팔을 편다."",""팔꿈치 각도를 유지하며 로프를 머리 뒤로 천천히 내린다."",""통제된 속도로 로프를 가슴 위 시작 위치로 되돌린다.""],""instruction_content_version"":""representative-content-v0.1.0"",""instruction_identity_status"":""ALIGNED_AFTER_FIRST_PASS_REVIEW_REQUIRED"",""instruction_summary_ko"":""벤치에 누워 케이블 머신의 로프를 가슴 위로 들어 올리고, 팔꿈치를 약간 굽힌 채 로프를 머리 뒤로 천천히 내렸다가 돌아옵니다."",""legacy_source_identity"":""v1:NEX-000018"",""legacy_source_key"":""v1:NEX-000018"",""legacy_source_track"":""v1"",""license_id"":""MIT"",""license_name"":""MIT License"",""license_review_status"":""PARTIALLY_REVIEWED"",""license_url"":""https://opensource.org/license/mit/"",""license_version"":""REVIEW_REQUIRED"",""location_codes"":[""GYM""],""mapping_source_exercise_id"":""NEX-000018"",""name_en"":""cable lying extension pullover (with rope attachment)"",""name_ko"":""케이블 라잉 익스텐션 풀오버"",""phase_codes"":[""MAIN""],""primary_body_area_codes"":[""UPPER_BACK""],""primary_movement_pattern_code"":""ISOLATION"",""production_eligible"":false,""record_type"":""EXERCISE"",""recovery_eligible"":false,""representative_exercise_id"":""REX-000105"",""review_required"":true,""review_required_codes"":[""EQUIPMENT_ATTACHMENT_SOURCE_CONFLICT_REVIEW_REQUIRED"",""EXISTING_REVIEW_REQUIRED"",""INSTRUCTION_CONTENT_REVIEW_REQUIRED"",""SOURCE_LICENSE_REVIEW_REQUIRED""],""review_status_code"":""REVIEW_REQUIRED"",""secondary_body_area_codes"":[""CHEST"",""ELBOW""],""setup_condition_ko"":""케이블 머신 상단 풀리에 로프 핸들을 연결하고 벤치를 준비한다."",""source_author"":""Aliaksandr Makatserchyk / Gym visual"",""source_identity"":""0184"",""source_instruction_en"":""Attach a rope to a cable machine and set the pulley at the highest position. Lie down on a bench with your head towards the cable machine. Hold the rope with both hands and extend your arms straight up above your chest. Keeping your arms straight, slowly lower the rope behind your head while maintaining control. Pause for a moment at the bottom, then slowly raise the rope back to the starting position. Repeat for the desired number of repetitions."",""source_instruction_steps_en"":""[\""Attach a rope to a cable machine and set the pulley at the highest position.\"", \""Lie down on a bench with your head towards the cable machine.\"", \""Hold the rope with both hands and extend your arms straight up above your chest.\"", \""Keeping your arms straight, slowly lower the rope behind your head while maintaining control.\"", \""Pause for a moment at the bottom, then slowly raise the rope back to the starting position.\"", \""Repeat for the desired number of repetitions.\""]"",""source_key"":""gymvisual:0184"",""source_license"":""MIT"",""source_license_author"":""© Gym visual — https://gymvisual.com/"",""source_license_status"":""REVIEW_REQUIRED"",""source_media_id"":""Q2Eu1Ax"",""source_media_reference"":""image:images/0184-Q2Eu1Ax.jpg;gif:videos/0184-Q2Eu1Ax.gif"",""source_name"":""cable lying extension pullover (with rope attachment)"",""source_name_en"":""cable lying extension pullover (with rope attachment)"",""source_name_ko"":"""",""source_provenance_status"":""RESOLVED_INTEGRATED_SOURCE"",""source_record_id"":""0184"",""source_system"":""gymvisual"",""source_track"":""gymvisual"",""source_url"":""https://github.com/hasaneyldrm/exercises-dataset"",""stable_code"":""cable_lying_extension_pullover_with_rope_attachment_isolation_cable_machine"",""timing_mode_code"":""REPS"",""timing_phase_review_status"":""APPROVED_FROM_POLICY"",""training_type_code"":""STRENGTH"",""v1_exercise_ids"":[""NEX-000018""],""variant_parent_representative_exercise_id"":""REX-000006"",""variant_relation_code"":""EQUIPMENT_OR_ATTACHMENT""}"
