candidate_pair_id,left_record_id,right_record_id,left_stable_code,right_stable_code,candidate_relation_code,queue_code,final_decision_code,final_decision_source,final_review_status_code,retained_side,decision_note_ko
ERP-20260827-00164,REX-000003,REX-000050,ankle_circles_mobility_stretch_bodyweight,peroneal_stretch_mobility_stretch_stretch_strap,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 종아리 바깥쪽 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00165,REX-000003,REX-000053,ankle_circles_mobility_stretch_bodyweight,rear_deltoid_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 후면 어깨 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00166,REX-000003,REX-000073,ankle_circles_mobility_stretch_bodyweight,roller_back_stretch_mobility_stretch_foam_roller,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 롤러 등 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00167,REX-000003,REX-000074,ankle_circles_mobility_stretch_bodyweight,roller_hip_stretch_mobility_stretch_foam_roller,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 롤러 둔근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00168,REX-000003,REX-000077,ankle_circles_mobility_stretch_bodyweight,runners_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 러너스 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00169,REX-000003,REX-000081,ankle_circles_mobility_stretch_bodyweight,seated_calf_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 앉아서 종아리 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00170,REX-000003,REX-000082,ankle_circles_mobility_stretch_bodyweight,seated_glute_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 앉아서 둔근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00171,REX-000003,REX-000084,ankle_circles_mobility_stretch_bodyweight,seated_lower_back_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 앉아서 허리 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00172,REX-000003,REX-000085,ankle_circles_mobility_stretch_bodyweight,seated_piriformis_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 앉아서 이상근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00173,REX-000003,REX-000087,ankle_circles_mobility_stretch_bodyweight,seated_wide_angle_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 시티드 와이드 앵글 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00174,REX-000003,REX-000088,ankle_circles_mobility_stretch_bodyweight,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 옆으로 누워 대퇴사두근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00175,REX-000003,REX-000089,ankle_circles_mobility_stretch_bodyweight,side_wrist_pull_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 손목 당기기 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00176,REX-000003,REX-000091,ankle_circles_mobility_stretch_bodyweight,spine_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 척추 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00177,REX-000003,REX-000092,ankle_circles_mobility_stretch_bodyweight,spine_twist_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 척추 비틀기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00178,REX-000003,REX-000094,ankle_circles_mobility_stretch_bodyweight,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 스트랩 햄스트링·종아리 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00179,REX-000003,REX-000095,ankle_circles_mobility_stretch_bodyweight,standing_lateral_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 서서 옆구리 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00180,REX-000003,REX-000096,ankle_circles_mobility_stretch_bodyweight,triceps_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 삼두근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00181,REX-000003,REX-000098,ankle_circles_mobility_stretch_bodyweight,upper_back_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 상부 등 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00182,REX-000003,REX-000099,ankle_circles_mobility_stretch_bodyweight,wall_calf_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 벽 짚고 종아리 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00183,REX-000003,REX-000100,ankle_circles_mobility_stretch_bodyweight,world_greatest_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 월드 그레이티스트 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00184,REX-000003,REX-000101,ankle_circles_mobility_stretch_bodyweight,wrist_circles_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 발목 돌리기과 손목 돌리기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00185,REX-000004,REX-000008,barbell_deadlift_hip_dominant_barbell,bodyweight_back_extension_hip_dominant_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 데드리프트과 백 익스텐션은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00186,REX-000004,REX-000009,barbell_deadlift_hip_dominant_barbell,bodyweight_crunch_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00187,REX-000004,REX-000011,barbell_deadlift_hip_dominant_barbell,bodyweight_glute_bridge_hip_dominant_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 데드리프트과 글루트 브리지은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00188,REX-000004,REX-000016,barbell_deadlift_hip_dominant_barbell,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00189,REX-000004,REX-000061,barbell_deadlift_hip_dominant_barbell,kettlebell_swing_hip_dominant_kettlebell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 데드리프트과 케틀벨 스윙은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00190,NEX-000040,REX-000005,barbell_front_raise_isolation_barbell,barbell_front_raise_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 덤벨 레터럴 투 프론트 레이즈과 프론트 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00191,REX-000005,REX-000006,barbell_front_raise_isolation_barbell,barbell_pullover_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 프론트 레이즈과 풀오버은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00192,REX-000005,REX-000009,barbell_front_raise_isolation_barbell,bodyweight_crunch_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00193,REX-000005,REX-000016,barbell_front_raise_isolation_barbell,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 프론트 레이즈과 스탠딩 카프 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00194,REX-000005,REX-000026,barbell_front_raise_isolation_barbell,dumbbell_lateral_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 프론트 레이즈과 레터럴 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00195,REX-000005,REX-000037,barbell_front_raise_isolation_barbell,incline_y_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 프론트 레이즈과 인클라인 Y 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00196,REX-000005,REX-000046,barbell_front_raise_isolation_barbell,one_arm_wall_lats_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 프론트 레이즈과 벽 짚고 한 팔 광배근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00197,REX-000005,REX-000080,barbell_front_raise_isolation_barbell,seated_calf_raise_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 프론트 레이즈과 시티드 카프 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00198,NEX-000002,REX-000006,barbell_pullover_isolation_barbell,barbell_pullover_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 바벨 디클라인 벤트 암 풀오버과 풀오버은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00199,NEX-000018,REX-000006,barbell_pullover_isolation_barbell,barbell_pullover_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 라잉 익스텐션 풀오버과 풀오버은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00200,NEX-000148,REX-000006,barbell_pullover_isolation_barbell,barbell_pullover_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,사람 직접 검수 결과: 레버 머신 풀오버와 바벨 풀오버는 장비와 실제 수행 방법이 달라 독립 운동으로 유지한다.
ERP-20260827-00201,NEX-000161,REX-000006,barbell_pullover_isolation_barbell,barbell_pullover_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 라잉 벤트 암 풀오버과 풀오버은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00202,REX-000006,REX-000009,barbell_pullover_isolation_barbell,bodyweight_crunch_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00203,REX-000006,REX-000026,barbell_pullover_isolation_barbell,dumbbell_lateral_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 풀오버과 레터럴 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00204,REX-000006,REX-000029,barbell_pullover_isolation_barbell,dumbbell_shrug_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 풀오버과 슈러그은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00205,REX-000006,REX-000037,barbell_pullover_isolation_barbell,incline_y_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 풀오버과 인클라인 Y 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00206,REX-000006,REX-000046,barbell_pullover_isolation_barbell,one_arm_wall_lats_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 풀오버과 벽 짚고 한 팔 광배근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00207,REX-000006,REX-000102,barbell_pullover_isolation_barbell,wrist_curl_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 풀오버과 리스트 컬은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00208,REX-000007,REX-000008,barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_back_extension_hip_dominant_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 루마니안 데드리프트과 백 익스텐션은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00209,REX-000007,REX-000009,barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_crunch_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00210,REX-000007,REX-000011,barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_glute_bridge_hip_dominant_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 루마니안 데드리프트과 글루트 브리지은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00211,REX-000007,REX-000016,barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00212,REX-000007,REX-000061,barbell_straight_leg_deadlift_hip_dominant_barbell,kettlebell_swing_hip_dominant_kettlebell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 루마니안 데드리프트과 케틀벨 스윙은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00213,REX-000007,REX-000083,barbell_straight_leg_deadlift_hip_dominant_barbell,seated_leg_curl_knee_flexion_machine,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00214,REX-000008,REX-000009,bodyweight_back_extension_hip_dominant_bodyweight,bodyweight_crunch_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00215,REX-000008,REX-000016,bodyweight_back_extension_hip_dominant_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00216,REX-000008,REX-000061,bodyweight_back_extension_hip_dominant_bodyweight,kettlebell_swing_hip_dominant_kettlebell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 백 익스텐션과 케틀벨 스윙은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00217,REX-000008,REX-000046,bodyweight_back_extension_hip_dominant_bodyweight,one_arm_wall_lats_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00218,REX-000009,REX-000010,bodyweight_crunch_core_brace_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00219,REX-000009,REX-000011,bodyweight_crunch_core_brace_bodyweight,bodyweight_glute_bridge_hip_dominant_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00220,REX-000009,REX-000012,bodyweight_crunch_core_brace_bodyweight,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00221,REX-000009,REX-000014,bodyweight_crunch_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 크런치과 러시안 트위스트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00222,REX-000009,REX-000015,bodyweight_crunch_core_brace_bodyweight,bodyweight_split_squat_knee_dominant_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00223,REX-000009,REX-000016,bodyweight_crunch_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00224,REX-000009,REX-000017,bodyweight_crunch_core_brace_bodyweight,butterfly_adductor_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00225,REX-000009,REX-000018,bodyweight_crunch_core_brace_bodyweight,cable_fly_isolation_cable_machine,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00226,REX-000009,REX-000019,bodyweight_crunch_core_brace_bodyweight,cable_triceps_pushdown_isolation_cable_machine,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00227,REX-000009,REX-000067,bodyweight_crunch_core_brace_bodyweight,cardio_cycling_stationary_bike,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00228,REX-000009,REX-000072,bodyweight_crunch_core_brace_bodyweight,cardio_elliptical_elliptical_machine,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00229,REX-000009,REX-000056,bodyweight_crunch_core_brace_bodyweight,cardio_gait_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00230,REX-000009,REX-000058,bodyweight_crunch_core_brace_bodyweight,cardio_gait_bodyweight_rex_000058,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00231,REX-000009,REX-000062,bodyweight_crunch_core_brace_bodyweight,cardio_gait_bodyweight_rex_000062,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00232,REX-000009,REX-000065,bodyweight_crunch_core_brace_bodyweight,cardio_gait_bodyweight_rex_000065,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00233,REX-000009,REX-000070,bodyweight_crunch_core_brace_bodyweight,cardio_gait_machine,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
