representative_exercise_id,stable_code_before,field_name,old_value,new_value,change_type,decision_code,decision_status,evidence_reference,note_ko
REX-000109,dumbbell_lateral_to_front_raise_isolation_dumbbell,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""발을 어깨너비로 두고 덤벨을 몸 옆에서 잡는다."",""등을 곧게 세우고 팔을 양옆으로 어깨 높이까지 들어 올린다."",""팔을 천천히 내린 뒤 몸 앞쪽으로 어깨 높이까지 들어 올린다."",""각 동작에서 팔꿈치를 약간 굽히고 반동을 사용하지 않는다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0335,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000110,dumbbell_lying_rear_lateral_raise_isolation_dumbbell,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0348,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000110,dumbbell_lying_rear_lateral_raise_isolation_dumbbell,source_identity,v1:NEX-000042,0348,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0348,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000110,dumbbell_lying_rear_lateral_raise_isolation_dumbbell,setup_condition_ko,,안정적인 플랫 벤치를 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0348,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000110,dumbbell_lying_rear_lateral_raise_isolation_dumbbell,instruction_summary_ko,리어 델트 플라이 운동은 다른 부위의 움직임을 줄이고 어깨를 집중해 사용하는 운동입니다.,플랫 벤치에 엎드려 덤벨을 양손에 들고 팔을 양옆으로 들어 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0348,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000110,dumbbell_lying_rear_lateral_raise_isolation_dumbbell,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""플랫 벤치에 엎드려 가슴을 지지하고 덤벨을 손바닥이 서로 마주 보게 잡는다."",""팔을 바닥 쪽으로 늘어뜨리되 팔꿈치를 약간 굽힌다."",""어깨 뒤쪽을 사용해 팔을 바닥과 평행한 높이까지 벌린다."",""정점에서 멈춘 뒤 덤벨을 천천히 시작 위치로 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0348,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,source_identity,v1:NEX-000045,0368,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,name_en,dumbbell over bench revers wrist curl,dumbbell over bench reverse wrist curl,FIELD_CORRECTION,SOURCE_NAME_EN_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,equipment_codes,"[""DUMBBELL"",""BENCH""]","[""DUMBBELL""]",FIELD_CORRECTION,EQUIPMENT_TAXONOMY_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,location_codes,"[""GYM""]","[""HOME"",""GYM""]",FIELD_CORRECTION,LOCATION_DERIVED_FROM_LOAD_EQUIPMENT,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,setup_condition_ko,,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,instruction_summary_ko,리버스 리스트 컬 운동은 다른 부위의 움직임을 줄이고 팔뚝을 집중해 사용하는 운동입니다.,벤치에 팔뚝을 올리고 손바닥이 아래를 향하게 덤벨을 잡은 뒤 손목을 위로 말아 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000111,dumbbell_over_bench_revers_wrist_curl_isolation_dumbbell,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""벤치에 앉아 팔뚝을 벤치 위에 두고 손목을 가장자리 밖으로 뺀다."",""손바닥이 아래를 향하도록 양손에 덤벨을 잡는다."",""팔뚝을 고정한 채 손목만 몸 쪽으로 천천히 굽힌다."",""정점에서 잠시 멈춘 뒤 덤벨을 천천히 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0368,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000112,dumbbell_rear_lateral_raise_support_head_isolation_dumbbell,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0379,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000112,dumbbell_rear_lateral_raise_support_head_isolation_dumbbell,source_identity,v1:NEX-000049,0379,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0379,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000112,dumbbell_rear_lateral_raise_support_head_isolation_dumbbell,display_name_ko,덤벨 레터럴 레이즈,덤벨 리어 레터럴 레이즈(머리 지지),FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0379,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000112,dumbbell_rear_lateral_raise_support_head_isolation_dumbbell,setup_condition_ko,,이마를 가볍게 댈 수 있는 안정적인 벤치를 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0379,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000112,dumbbell_rear_lateral_raise_support_head_isolation_dumbbell,instruction_summary_ko,리어 델트 플라이 운동은 다른 부위의 움직임을 줄이고 어깨를 집중해 사용하는 운동입니다.,안정적인 벤치에 이마를 가볍게 대어 머리를 지지한 상태에서 상체를 기울여 덤벨을 양옆으로 들어 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0379,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000112,dumbbell_rear_lateral_raise_support_head_isolation_dumbbell,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""안정적인 벤치에 이마를 가볍게 대어 머리를 지지하고 덤벨을 양손에 잡는다."",""무릎을 약간 굽히고 등을 곧게 유지한 채 고관절에서 상체를 기울인다."",""팔꿈치를 약간 굽힌 채 팔을 양옆으로 들어 올린다."",""반동 없이 덤벨을 천천히 시작 위치로 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0379,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000113,dumbbell_rear_lateral_raise_isolation_dumbbell,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0380,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000113,dumbbell_rear_lateral_raise_isolation_dumbbell,source_identity,v1:NEX-000050,0380,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0380,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000113,dumbbell_rear_lateral_raise_isolation_dumbbell,display_name_ko,덤벨 레터럴 레이즈,덤벨 리어 레터럴 레이즈,FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0380,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000113,dumbbell_rear_lateral_raise_isolation_dumbbell,instruction_summary_ko,리어 델트 플라이 운동은 다른 부위의 움직임을 줄이고 어깨를 집중해 사용하는 운동입니다.,상체를 고관절에서 앞으로 기울여 덤벨을 양손에 들고 팔을 양옆으로 들어 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0380,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000113,dumbbell_rear_lateral_raise_isolation_dumbbell,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""발을 어깨너비로 두고 손바닥이 몸을 향하도록 덤벨을 잡는다."",""무릎을 약간 굽히고 등을 곧게 유지한 채 상체를 기울인다."",""팔꿈치를 약간 굽힌 채 팔을 바닥과 평행한 높이까지 벌린다."",""어깨를 으쓱하지 말고 덤벨을 천천히 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0380,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,source_identity,v1:NEX-000065,0496,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,display_name_ko,인버스 레그 컬,인버스 레그 컬(벤치 지지),FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,equipment_codes,"[""BENCH""]","[""BODYWEIGHT""]",FIELD_CORRECTION,EQUIPMENT_TAXONOMY_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,location_codes,"[""GYM""]","[""HOME"",""GYM""]",FIELD_CORRECTION,LOCATION_DERIVED_FROM_LOAD_EQUIPMENT,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,stable_code,inverse_leg_curl_bench_support_isolation_bench,inverse_leg_curl_bench_support_isolation_bodyweight,STABLE_CODE_MIGRATION,STABLE_CODE_EQUIPMENT_MIGRATION,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,setup_condition_ko,,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,instruction_summary_ko,레그 컬 운동은 다리를 굽혔다 펴며 허벅지 뒤쪽을 사용하는 운동입니다.,벤치에 엎드려 엉덩이를 가장자리에 두고 다리를 뒤로 뻗은 뒤 무릎을 굽혀 발을 엉덩이 쪽으로 당겼다가 폅니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000114,inverse_leg_curl_bench_support_isolation_bench,form_cues_ko,"[""기구에 앉아 몸과 기구의 위치를 맞춘다."",""다리를 천천히 굽힌다."",""조절할 수 있는 범위에서 잠시 멈춘다."",""천천히 다리를 되돌린다.""]","[""벤치에 엎드려 엉덩이를 가장자리에 두고 벤치를 잡아 몸을 지지한다."",""상체를 고정한 채 양쪽 무릎을 천천히 굽힌다."",""발을 엉덩이 쪽으로 당긴 지점에서 잠시 멈춘다."",""다리를 통제하며 시작 위치까지 천천히 편다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0496,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000115,inverted_row_with_straps_isolation_stretch_strap,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0498,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000115,inverted_row_with_straps_isolation_stretch_strap,source_identity,v1:NEX-000066,0498,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0498,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000115,inverted_row_with_straps_isolation_stretch_strap,setup_condition_ko,,서스펜션 트레이너 또는 스트랩을 가슴 높이에 고정한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0498,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000115,inverted_row_with_straps_isolation_stretch_strap,instruction_summary_ko,인버티드 로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,가슴 높이에 고정한 스트랩을 잡고 몸을 기울여 가슴을 손잡이 쪽으로 당겼다가 천천히 돌아옵니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0498,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000115,inverted_row_with_straps_isolation_stretch_strap,form_cues_ko,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."",""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."",""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."",""팔을 천천히 펴며 처음 위치로 돌아온다.""]","[""스트랩 또는 서스펜션 트레이너를 가슴 높이에 고정한다."",""손잡이를 오버핸드 그립으로 잡고 발을 앞으로 걸어 몸을 기울인다."",""몸통을 일직선으로 유지하며 가슴을 손잡이 쪽으로 당긴다."",""견갑골을 모은 뒤 몸을 천천히 시작 위치로 되돌린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0498,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000117,self_assisted_inverse_leg_curl_on_floor_isolation_bodyweight,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0696,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000117,self_assisted_inverse_leg_curl_on_floor_isolation_bodyweight,source_identity,v1:NEX-000081,0696,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0696,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000117,self_assisted_inverse_leg_curl_on_floor_isolation_bodyweight,instruction_summary_ko,레그 컬 운동은 다리를 굽혔다 펴며 허벅지 뒤쪽을 사용하는 운동입니다.,바닥에 누워 무릎을 굽히고 엉덩이를 들어 올린 상태에서 발을 엉덩이 쪽으로 당겼다가 다리를 펴고 엉덩이를 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0696,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000117,self_assisted_inverse_leg_curl_on_floor_isolation_bodyweight,form_cues_ko,"[""기구에 앉아 몸과 기구의 위치를 맞춘다."",""다리를 천천히 굽힌다."",""조절할 수 있는 범위에서 잠시 멈춘다."",""천천히 다리를 되돌린다.""]","[""등을 대고 누워 무릎을 굽혀 발을 골반 너비로 둔다."",""엉덩이를 들어 올려 둔근과 허벅지 뒤쪽에 힘을 준다."",""엉덩이를 든 상태에서 발을 천천히 몸 쪽으로 당긴다."",""다리를 펴고 엉덩이를 바닥에 내린 뒤 반복한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0696,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000118,self_assisted_inverse_leg_curl_isolation_bodyweight,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0697,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000118,self_assisted_inverse_leg_curl_isolation_bodyweight,source_identity,v1:NEX-000082,0697,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0697,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000118,self_assisted_inverse_leg_curl_isolation_bodyweight,display_name_ko,인버스 레그 컬,셀프 어시스트 인버스 레그 컬,FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0697,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000118,self_assisted_inverse_leg_curl_isolation_bodyweight,instruction_summary_ko,레그 컬 운동은 다리를 굽혔다 펴며 허벅지 뒤쪽을 사용하는 운동입니다.,바닥이나 매트에 누워 손을 엉덩이 아래에 두고 무릎을 굽혀 허벅지를 가슴 쪽으로 당겼다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0697,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000118,self_assisted_inverse_leg_curl_isolation_bodyweight,form_cues_ko,"[""기구에 앉아 몸과 기구의 위치를 맞춘다."",""다리를 천천히 굽힌다."",""조절할 수 있는 범위에서 잠시 멈춘다."",""천천히 다리를 되돌린다.""]","[""바닥이나 매트에 등을 대고 누워 다리를 뻗는다."",""손을 옆이나 엉덩이 아래에 두어 몸을 보조한다."",""무릎을 굽혀 발을 들어 허벅지를 가슴 쪽으로 당긴다."",""허리가 과하게 뜨지 않도록 다리를 천천히 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0697,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000119,smith_reverse_calf_raises_isolation_machine,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0763,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000119,smith_reverse_calf_raises_isolation_machine,source_identity,v1:NEX-000085,0763,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0763,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000119,smith_reverse_calf_raises_isolation_machine,setup_condition_ko,,스미스 머신과 발을 올릴 수 있는 안정적인 스텝 또는 플랫폼을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0763,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000119,smith_reverse_calf_raises_isolation_machine,instruction_summary_ko,리버스 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,스미스 머신 바를 지지하고 발 앞꿈치를 플랫폼에 올린 뒤 뒤꿈치를 들어 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0763,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000119,smith_reverse_calf_raises_isolation_machine,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""스미스 머신 바를 어깨 바로 아래 높이로 조정한다."",""발 앞꿈치를 스텝 또는 플랫폼 가장자리에 두고 뒤꿈치를 밖으로 뺀다."",""등을 곧게 편 채 뒤꿈치를 가능한 높이까지 들어 올린다."",""정점에서 멈춘 뒤 뒤꿈치를 천천히 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0763,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,source_identity,v1:NEX-000090,0845,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,equipment_codes,"[""BODYWEIGHT""]","[""HOUSEHOLD_WEIGHT""]",FIELD_CORRECTION,EQUIPMENT_TAXONOMY_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,stable_code,weighted_russian_twist_legs_up_isolation_bodyweight,weighted_russian_twist_legs_up_isolation_household_weight,STABLE_CODE_MIGRATION,STABLE_CODE_EQUIPMENT_MIGRATION,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,instruction_summary_ko,러시안 트위스트 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,다리를 들어 올린 채 바닥에 앉아 중량을 양손으로 잡고 몸통을 좌우로 회전합니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,form_cues_ko,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]","[""무릎을 굽히고 발을 바닥에서 들어 다리를 모은다."",""중량을 양손으로 가슴 앞에서 잡고 상체를 약간 뒤로 기울인다."",""몸통을 오른쪽으로 회전해 중량을 오른쪽 바닥 쪽으로 보낸다."",""중앙을 거쳐 왼쪽으로 회전하며 좌우를 번갈아 진행한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
